model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
adding.4_T_194,spotba,6022679,6022679,12401366,4,1:6022679-,1,0,0,0,no
adding.4_T_195,spotba,4039611,4039611,7256818,2,1:4039611-,1,0,0,0,no
adding.4_T_196,spotba,4673670,4673670,7650116,5,1:4673670-,1,0,0,0,no
adding.4_T_197,spotba,6284847,6284847,11502707,3,1:6284847-,1,0,0,0,no
adding.4_T_198,spotba,4202817,4202817,7957828,3,1:4202817-,1,0,0,0,no
adding.4_T_199,spotba,5223082,5223082,9372512,3,1:5223082-,1,0,0,0,no
adding.4_T_019,spotba,5470796,5470796,9256463,7,1:5470796-,1,0,0,0,no
adding.4_T_001,spotba,4883496,4883496,8121421,3,1:4883496-,1,0,0,0,no
adding.4_T_200,spotba,3798157,3798157,6515560,4,1:3798157-,1,0,0,0,no
adding.4_T_201,spotba,6369546,6369546,13706830,7,1:6369546-,1,0,0,0,no
adding.4_T_020,spotba,9283149,9283149,19073905,6,1:9283149-,1,0,0,0,no
adding.4_T_021,spotba,9386390,9386390,21733742,4,1:9386390-,1,0,0,0,no
adding.4_T_022,spotba,4563727,4563727,7891506,8,1:4563727-,1,0,0,0,yes
adding.4_T_023,spotba,4829854,4829854,8795041,9,1:4829854-,1,0,0,0,no
adding.4_T_024,spotba,10563031,10563031,23615425,7,1:10563031-,1,0,0,0,no
adding.4_T_025,spotba,7635985,7635985,17146438,3,1:7635985-,1,0,0,0,no
adding.4_T_026,spotba,4729026,4729026,7879456,4,1:4729026-,1,0,0,0,no
adding.4_T_027,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_028,spotba,3798156,3798156,6515558,7,1:3798156-,1,0,0,0,no
adding.4_T_029,spotba,4563727,4563727,7891510,6,1:4563727-,1,0,0,0,no
adding.4_T_002,spotba,9551605,9551605,16054650,9,1:9551605-,1,0,0,0,no
adding.4_T_030,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_031,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_032,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_033,spotba,3798157,3798157,6515560,5,1:3798157-,1,0,0,0,no
adding.4_T_034,spotba,7103881,7103881,11766114,8,1:7103881-,1,0,0,0,no
adding.4_T_035,spotba,3550502,3550502,8898349,4,1:3550502-,1,0,0,0,no
adding.4_T_036,spotba,5664629,5664629,13211294,7,1:5664629-,1,0,0,0,no
adding.4_T_037,spotba,3949801,3949801,7077198,2,1:3949801-,1,0,0,0,no
adding.4_T_038,spotba,4016678,4016678,6687759,3,1:4016678-,1,0,0,0,no
adding.4_T_039,spotba,5652373,5652373,9821198,3,1:5652373-,1,0,0,0,no
adding.4_T_003,spotba,10395800,10395800,19824011,8,1:10395800-,1,0,0,0,no
adding.4_T_040,spotba,3798157,3798157,6515560,7,1:3798157-,1,0,0,0,no
adding.4_T_041,spotba,25034608,25034608,55634830,19,1:25034608-,1,0,0,0,no
adding.4_T_042,spotba,5117975,5117975,8251414,5,1:5117975-,1,0,0,0,no
adding.4_T_043,spotba,8921652,8921652,16818768,4,1:8921652-,1,0,0,0,no
adding.4_T_044,spotba,11767868,11767868,21617844,8,1:11767868-,1,0,0,0,no
adding.4_T_045,spotba,4811980,4811980,8364624,3,1:4811980-,1,0,0,0,no
adding.4_T_046,spotba,7205899,7205899,15507686,4,1:7205899-,1,0,0,0,no
adding.4_T_047,spotba,6712324,6712324,24784122,9,1:6712324-,1,0,0,0,no
adding.4_T_048,spotba,4657562,4657562,8389505,5,1:4657562-,1,0,0,0,no
adding.4_T_049,spotba,4262099,4262099,6727386,5,1:4262099-,1,0,0,0,no
adding.4_T_004,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_050,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_051,spotba,5404809,5404809,9308979,4,1:5404809-,1,0,0,0,no
adding.4_T_052,spotba,4563779,4563779,7891608,6,1:4563779-,1,0,0,0,no
adding.4_T_053,spotba,4563727,4563727,7891506,6,1:4563727-,1,0,0,0,no
adding.4_T_054,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_055,spotba,6864524,6864524,10099478,6,1:6864524-,1,0,0,0,no
adding.4_T_056,spotba,4016636,4016636,6687674,5,1:4016636-,1,0,0,0,no
adding.4_T_057,spotba,3798198,3798198,6515641,3,1:3798198-,1,0,0,0,no
adding.4_T_058,spotba,4532610,4532610,7156501,3,1:4532610-,1,0,0,0,no
adding.4_T_059,spotba,5134409,5134409,7876980,4,1:5134409-,1,0,0,0,no
adding.4_T_005,spotba,9822323,9822323,20482415,6,1:9822323-,1,0,0,0,no
adding.4_T_060,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_061,spotba,3798157,3798157,6515560,3,1:3798157-,1,0,0,0,no
adding.4_T_062,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_063,spotba,9018544,9018544,15302542,7,1:9018544-,1,0,0,0,no
adding.4_T_064,spotba,4563727,4563727,7891506,8,1:4563727-,1,0,0,0,no
adding.4_T_065,spotba,5587883,5587883,10294449,4,1:5587883-,1,0,0,0,no
adding.4_T_066,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_067,spotba,7141026,7141026,15231564,3,1:7141026-,1,0,0,0,no
adding.4_T_068,spotba,8344817,8344817,18151883,3,1:8344817-,1,0,0,0,no
adding.4_T_069,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_006,spotba,4969321,4969321,8073337,5,1:4969321-,1,0,0,0,no
adding.4_T_070,spotba,4689576,4689576,7918996,7,1:4689576-,1,0,0,0,no
adding.4_T_071,spotba,4384503,4384503,7353036,3,1:4384503-,1,0,0,0,no
adding.4_T_072,spotba,3370680,3370680,5683994,16,1:3370680-,1,0,0,0,no
adding.4_T_073,spotba,4712669,4712669,7908049,7,1:4712669-,1,0,0,0,no
adding.4_T_074,spotba,4314544,4314544,10337542,3,1:4314544-,1,0,0,0,no
adding.4_T_075,spotba,5257109,5257109,9095664,3,1:5257109-,1,0,0,0,no
adding.4_T_076,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_077,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_078,spotba,5501093,5501093,9328178,4,1:5501093-,1,0,0,0,no
adding.4_T_079,spotba,4262099,4262099,6727386,4,1:4262099-,1,0,0,0,no
adding.4_T_007,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_080,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_081,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_082,spotba,4717274,4717274,8323592,5,1:4717274-,1,0,0,0,no
adding.4_T_083,spotba,12753033,12753033,35428334,11,1:12753033-,1,0,0,0,no
adding.4_T_084,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_085,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_086,spotba,4253178,4253178,7210513,3,1:4253178-,1,0,0,0,no
adding.4_T_087,spotba,4016690,4016690,6687780,4,1:4016690-,1,0,0,0,no
adding.4_T_088,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_089,spotba,5296652,5296652,8415272,4,1:5296652-,1,0,0,0,no
adding.4_T_008,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_090,spotba,4563727,4563727,7891506,5,1:4563727-,1,0,0,0,no
adding.4_T_091,spotba,4532610,4532610,7156501,3,1:4532610-,1,0,0,0,no
adding.4_T_092,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_093,spotba,3798157,3798157,6515560,2,1:3798157-,1,0,0,0,no
adding.4_T_094,spotba,3770377,3770377,6218544,2,1:3770377-,1,0,0,0,no
adding.4_T_095,spotba,4829632,4829632,8794523,5,1:4829632-,1,0,0,0,no
adding.4_T_096,spotba,4768584,4768584,8095227,3,1:4768584-,1,0,0,0,no
adding.4_T_097,spotba,6546709,6546709,10980977,8,1:6546709-,1,0,0,0,no
adding.4_T_098,spotba,4829632,4829632,9975296,2,1:4829632-,1,0,0,0,no
adding.4_T_099,spotba,4016636,4016636,6687674,2,1:4016636-,1,0,0,0,no
adding.4_T_009,spotba,8502862,8502862,13941142,9,1:8502862-,1,0,0,0,no
bridge.3_F_100,spotba,2344068,2344068,5845704,42,1:2344068-,1,0,0,0,yes
bridge.3_F_101,spotba,3097255,3097255,11835180,11,1:3097255-,1,0,0,0,no
bridge.3_F_102,spotba,1840927,1840927,9687596,23,1:1840927-,1,0,0,0,no
bridge.3_F_103,spotba,1792372,1792372,5980052,8,1:1792372-,1,0,0,0,no
bridge.3_F_104,spotba,5277935,5277935,20904454,14,1:5277935-,1,0,0,0,yes
bridge.3_F_105,spotba,4882222,5250193,23142876,23,4:122657-1:4759565-,4,0,0,0,no
bridge.3_F_106,spotba,2820901,2820901,6725541,21,1:2820901-,1,0,0,0,no
bridge.3_F_107,spotba,5401048,5401048,13858268,20,1:5401048-,1,0,0,0,yes
bridge.3_F_108,spotba,2894152,2894152,6964314,40,1:2894152-,1,0,0,0,yes
bridge.3_F_109,spotba,5717914,5717914,17878400,22,1:5717914-,1,0,0,0,yes
bridge.3_F_010,spotba,2321149,2321149,7481580,18,1:2321149-,1,0,0,0,no
bridge.3_F_110,spotba,3280123,3305944,12932815,16,2:25821-1:3254302-,2,0,0,0,no
bridge.3_F_111,spotba,3577971,3577971,15876057,24,1:3577971-,1,0,0,0,no
bridge.3_F_112,spotba,2776002,2776002,10661873,16,1:2776002-,1,0,0,0,no
bridge.3_F_113,spotba,1452037,1452037,3521237,20,1:1452037-,1,0,0,0,no
bridge.3_F_114,spotba,3861329,3861329,9099823,12,1:3861329-,1,0,0,0,no
bridge.3_F_115,spotba,5348380,5348380,18445913,14,1:5348380-,1,0,0,0,yes
bridge.3_F_116,spotba,2399239,2399239,8442391,14,1:2399239-,1,0,0,0,yes
bridge.3_F_117,spotba,3390021,3390021,8523605,21,1:3390021-,1,0,0,0,no
bridge.3_F_118,spotba,1386537,1386537,4728616,10,1:1386537-,1,0,0,0,no
bridge.3_F_119,spotba,911455,911455,3860855,10,1:911455-,1,0,0,0,no
bridge.3_F_011,spotba,862933,862933,2079905,2,1:862933-,1,0,0,0,no
bridge.3_F_120,spotba,2354373,2354373,7254179,29,1:2354373-,1,0,0,0,yes
bridge.3_F_121,spotba,1948916,1948916,4670617,18,1:1948916-,1,0,0,0,no
bridge.3_F_122,spotba,4046015,4046015,26614725,32,1:4046015-,1,0,0,0,yes
bridge.3_F_123,spotba,1665221,1665221,9514884,9,1:1665221-,1,0,0,0,no
bridge.3_F_124,spotba,3267660,3267660,7994344,11,1:3267660-,1,0,0,0,no
bridge.3_F_125,spotba,2572802,2572802,11095897,20,1:2572802-,1,0,0,0,no
bridge.3_F_126,spotba,2752887,2752887,6635643,6,1:2752887-,1,0,0,0,no
bridge.3_F_127,spotba,1072076,1072076,2328652,5,1:1072076-,1,0,0,0,no
bridge.3_F_128,spotba,2596187,2596187,6211584,12,1:2596187-,1,0,0,0,no
bridge.3_F_129,spotba,2589832,2589832,9351447,36,1:2589832-,1,0,0,0,no
bridge.3_F_012,spotba,1839738,1839738,12318026,23,1:1839738-,1,0,0,0,no
bridge.3_F_130,spotba,8046782,8046782,25035742,40,1:8046782-,1,0,0,0,no
bridge.3_F_131,spotba,760001,760001,2243709,38,1:760001-,1,0,0,0,yes
bridge.3_F_132,spotba,3646085,3646085,10111111,13,1:3646085-,1,0,0,0,yes
bridge.3_F_133,spotba,2567543,2567543,8081373,19,1:2567543-,1,0,0,0,no
bridge.3_F_134,spotba,2253346,2253346,10683639,104,1:2253346-,1,0,0,0,no
bridge.3_F_135,spotba,4249821,4249821,13350054,14,1:4249821-,1,0,0,0,yes
bridge.3_F_136,spotba,2821721,2821721,13055406,10,1:2821721-,1,0,0,0,yes
bridge.3_F_137,spotba,3687880,3687880,9037534,50,1:3687880-,1,0,0,0,no
bridge.3_F_138,spotba,2792607,2792607,11256618,16,1:2792607-,1,0,0,0,no
bridge.3_F_139,spotba,4900971,4900971,19764545,23,1:4900971-,1,0,0,0,yes
bridge.3_F_013,spotba,1601195,1601195,6790230,8,1:1601195-,1,0,0,0,no
bridge.3_F_140,spotba,3656785,3656785,11281055,15,1:3656785-,1,0,0,0,no
bridge.3_F_141,spotba,3496333,3496333,11802421,37,1:3496333-,1,0,0,0,yes
bridge.3_F_142,spotba,4194712,4194712,14424010,16,1:4194712-,1,0,0,0,yes
bridge.3_F_143,spotba,3856843,3856843,14966063,15,1:3856843-,1,0,0,0,no
bridge.3_F_144,spotba,3293089,3293089,10821003,25,1:3293089-,1,0,0,0,yes
bridge.3_F_145,spotba,3328099,3328099,8938590,17,1:3328099-,1,0,0,0,no
bridge.3_F_146,spotba,1604201,1604201,4963799,16,1:1604201-,1,0,0,0,no
bridge.3_F_147,spotba,3797521,3797521,9283075,40,1:3797521-,1,0,0,0,yes
bridge.3_F_148,spotba,4459871,4459871,11719965,12,1:4459871-,1,0,0,0,no
bridge.3_F_149,spotba,650482,650482,1493082,7,1:650482-,1,0,0,0,no
bridge.3_F_014,spotba,2111282,2111282,4894591,11,1:2111282-,1,0,0,0,no
bridge.3_F_150,spotba,1855642,1855642,6078837,7,1:1855642-,1,0,0,0,no
bridge.3_F_151,spotba,3610865,3610865,19852175,13,1:3610865-,1,0,0,0,yes
bridge.3_F_152,spotba,1075166,1075166,2797088,20,1:1075166-,1,0,0,0,no
bridge.3_F_153,spotba,1754389,1754389,6128421,30,1:1754389-,1,0,0,0,yes
bridge.3_F_154,spotba,6338698,6338698,21853766,94,1:6338698-,1,0,0,0,yes
bridge.3_F_155,spotba,7300157,7300157,22248024,19,1:7300157-,1,0,0,0,yes
bridge.3_F_156,spotba,1878687,1880005,5039202,23,2:1318-1:1877369-,2,0,0,0,yes
bridge.3_F_157,spotba,4342970,4342970,19884964,16,1:4342970-,1,0,0,0,no
bridge.3_F_158,spotba,2187148,2187148,5013557,18,1:2187148-,1,0,0,0,no
bridge.3_F_159,spotba,3295332,3295332,9283031,12,1:3295332-,1,0,0,0,no
bridge.3_F_015,spotba,1996294,1996294,4707803,5,1:1996294-,1,0,0,0,no
bridge.3_F_160,spotba,2946294,2946294,8257832,39,1:2946294-,1,0,0,0,yes
bridge.3_F_161,spotba,4007439,4007439,10649404,21,1:4007439-,1,0,0,0,no
bridge.3_F_162,spotba,6908370,6908370,18276598,13,1:6908370-,1,0,0,0,no
bridge.3_F_163,spotba,1967329,1967329,7217111,8,1:1967329-,1,0,0,0,no
bridge.3_F_164,spotba,2491671,2491671,10125222,9,1:2491671-,1,0,0,0,no
bridge.3_F_165,spotba,3240863,3240863,11313528,8,1:3240863-,1,0,0,0,no
bridge.3_F_166,spotba,7126791,7126791,24964947,14,1:7126791-,1,0,0,0,no
bridge.3_F_167,spotba,2221809,2221809,5447438,9,1:2221809-,1,0,0,0,no
bridge.3_F_168,spotba,2849221,2849221,7105288,15,1:2849221-,1,0,0,0,no
bridge.3_F_169,spotba,1247424,1247424,2977726,20,1:1247424-,1,0,0,0,yes
bridge.3_F_016,spotba,4051433,4051433,13443635,25,1:4051433-,1,0,0,0,yes
bridge.3_F_170,spotba,2396911,2396911,6361408,53,1:2396911-,1,0,0,0,yes
bridge.3_F_171,spotba,2469695,2469695,5983701,23,1:2469695-,1,0,0,0,no
bridge.3_F_172,spotba,2124738,2124738,6672303,8,1:2124738-,1,0,0,0,no
bridge.3_F_173,spotba,3366330,3366330,8129655,17,1:3366330-,1,0,0,0,yes
bridge.3_F_174,spotba,2811760,2811760,7966978,14,1:2811760-,1,0,0,0,no
bridge.3_F_175,spotba,1479131,1479131,3457613,9,1:1479131-,1,0,0,0,no
bridge.3_F_176,spotba,3827235,3827235,9380451,22,1:3827235-,1,0,0,0,no
bridge.3_F_177,spotba,740718,740718,1703899,22,1:740718-,1,0,0,0,no
bridge.3_F_178,spotba,2963944,2963944,7222040,17,1:2963944-,1,0,0,0,no
bridge.3_F_179,spotba,3265431,3265431,10166313,10,1:3265431-,1,0,0,0,no
bridge.3_F_017,spotba,2059588,2059588,5440338,22,1:2059588-,1,0,0,0,no
bridge.3_F_180,spotba,1217039,1217039,2879288,19,1:1217039-,1,0,0,0,no
bridge.3_F_181,spotba,1795599,1795599,7736793,17,1:1795599-,1,0,0,0,no
bridge.3_F_182,spotba,2294608,2294608,6803226,7,1:2294608-,1,0,0,0,no
bridge.3_F_183,spotba,3166297,3166297,7628974,8,1:3166297-,1,0,0,0,no
bridge.3_F_184,spotba,1519322,1519322,6265664,9,1:1519322-,1,0,0,0,no
bridge.3_F_185,spotba,3449885,3449885,12458997,14,1:3449885-,1,0,0,0,yes
bridge.3_F_186,spotba,2123173,2123173,6193145,15,1:2123173-,1,0,0,0,no
bridge.3_F_187,spotba,3092184,3092184,15827431,15,1:3092184-,1,0,0,0,no
bridge.3_F_188,spotba,3947513,3947513,10584778,18,1:3947513-,1,0,0,0,no
bridge.3_F_189,spotba,3785117,3785117,9936312,21,1:3785117-,1,0,0,0,no
bridge.3_F_018,spotba,2982033,2982033,7246342,50,1:2982033-,1,0,0,0,yes
bridge.3_F_190,spotba,3739642,3739642,8982612,11,1:3739642-,1,0,0,0,no
bridge.3_F_191,spotba,1877905,1877905,6508345,19,1:1877905-,1,0,0,0,yes
bridge.3_F_192,spotba,4056628,4056628,12208623,20,1:4056628-,1,0,0,0,no
bridge.3_F_193,spotba,1132658,1132658,2550079,39,1:1132658-,1,0,0,0,yes
bridge.3_F_194,spotba,1893157,1893157,4588394,5,1:1893157-,1,0,0,0,no
bridge.3_F_195,spotba,2584303,2584303,6107009,7,1:2584303-,1,0,0,0,no
bridge.3_F_196,spotba,3047991,3047991,15613037,9,1:3047991-,1,0,0,0,no
bridge.3_F_197,spotba,2338871,2338871,5765804,8,1:2338871-,1,0,0,0,yes
bridge.3_F_198,spotba,3629611,3629611,9312176,16,1:3629611-,1,0,0,0,no
bridge.3_F_199,spotba,2468835,2468835,10914953,28,1:2468835-,1,0,0,0,yes
bridge.3_F_019,spotba,1388361,1388361,3082927,11,1:1388361-,1,0,0,0,no
bridge.3_F_001,spotba,2090964,2090964,9192347,9,1:2090964-,1,0,0,0,no
bridge.3_F_200,spotba,3347141,3347141,8004872,16,1:3347141-,1,0,0,0,no
bridge.3_F_201,spotba,5114683,5176078,14784993,20,4:20465-1:5094218-,4,0,0,0,no
bridge.3_F_202,spotba,4204169,4204169,11154683,22,1:4204169-,1,0,0,0,yes
bridge.3_F_203,spotba,2301879,2301879,5823442,26,1:2301879-,1,0,0,0,yes
bridge.3_F_204,spotba,4441678,4441678,11853604,12,1:4441678-,1,0,0,0,no
bridge.3_F_205,spotba,2040963,2040963,4825628,31,1:2040963-,1,0,0,0,no
bridge.3_F_206,spotba,3574366,3574366,8090979,17,1:3574366-,1,0,0,0,no
bridge.3_F_207,spotba,3022623,3022623,7105956,16,1:3022623-,1,0,0,0,yes
bridge.3_F_208,spotba,2857587,2857587,8513171,18,1:2857587-,1,0,0,0,yes
bridge.3_F_209,spotba,1601503,1601503,3666413,16,1:1601503-,1,0,0,0,no
bridge.3_F_020,spotba,2447646,2447646,5810581,15,1:2447646-,1,0,0,0,no
bridge.3_F_210,spotba,1437036,1437036,6272923,7,1:1437036-,1,0,0,0,no
bridge.3_F_211,spotba,3692533,3692533,11512416,14,1:3692533-,1,0,0,0,no
bridge.3_F_212,spotba,1768577,1768577,4714120,13,1:1768577-,1,0,0,0,no
bridge.3_F_213,spotba,3769963,3769963,16340994,22,1:3769963-,1,0,0,0,no
bridge.3_F_214,spotba,7429961,7528045,41187159,17,2:98084-1:7331877-,2,0,0,0,no
bridge.3_F_215,spotba,3871306,3871306,10997258,17,1:3871306-,1,0,0,0,no
bridge.3_F_216,spotba,1210309,1210309,2909287,12,1:1210309-,1,0,0,0,no
bridge.3_F_217,spotba,6149087,6239460,23445256,12,2:90373-1:6058714-,2,0,0,0,no
bridge.3_F_218,spotba,3094001,3094001,12118603,10,1:3094001-,1,0,0,0,no
bridge.3_F_219,spotba,3533683,3533683,11742157,18,1:3533683-,1,0,0,0,no
bridge.3_F_021,spotba,3945064,3945064,13516024,37,1:3945064-,1,0,0,0,yes
bridge.3_F_220,spotba,1220070,1220070,3004024,15,1:1220070-,1,0,0,0,no
bridge.3_F_221,spotba,1384036,1384036,3312179,18,1:1384036-,1,0,0,0,no
bridge.3_F_222,spotba,2087377,2087377,4696322,18,1:2087377-,1,0,0,0,no
bridge.3_F_223,spotba,7935085,7935085,21762855,40,1:7935085-,1,0,0,0,yes
bridge.3_F_224,spotba,1382426,1382426,6038281,14,1:1382426-,1,0,0,0,yes
bridge.3_F_225,spotba,4136411,4136411,8904039,15,1:4136411-,1,0,0,0,no
bridge.3_F_226,spotba,1485408,1485408,3475445,15,1:1485408-,1,0,0,0,no
bridge.3_F_227,spotba,2819470,2819470,13131529,11,1:2819470-,1,0,0,0,no
bridge.3_F_228,spotba,2633579,2633579,6485959,43,1:2633579-,1,0,0,0,yes
bridge.3_F_229,spotba,3778530,3778530,8966121,12,1:3778530-,1,0,0,0,no
bridge.3_F_022,spotba,3316927,3316927,10264336,12,1:3316927-,1,0,0,0,no
bridge.3_F_230,spotba,2794947,2794947,7441418,18,1:2794947-,1,0,0,0,no
bridge.3_F_231,spotba,3007693,3007693,9015520,21,1:3007693-,1,0,0,0,no
bridge.3_F_232,spotba,1169177,1169177,2752198,11,1:1169177-,1,0,0,0,no
bridge.3_F_233,spotba,2759263,2759263,9393291,19,1:2759263-,1,0,0,0,no
bridge.3_F_023,spotba,1129033,1129033,3715124,4,1:1129033-,1,0,0,0,no
bridge.3_F_024,spotba,1346748,1346748,3314036,7,1:1346748-,1,0,0,0,no
bridge.3_F_025,spotba,1357550,1357550,3311133,13,1:1357550-,1,0,0,0,yes
bridge.3_F_026,spotba,1145263,1145263,2710668,7,1:1145263-,1,0,0,0,yes
bridge.3_F_027,spotba,5093238,5093238,28917748,25,1:5093238-,1,0,0,0,no
bridge.3_F_028,spotba,5719076,5719076,21321679,27,1:5719076-,1,0,0,0,no
bridge.3_F_029,spotba,5338319,5338319,13544817,22,1:5338319-,1,0,0,0,no
bridge.3_F_002,spotba,1817759,1817759,5942810,14,1:1817759-,1,0,0,0,no
bridge.3_F_030,spotba,2799992,2799992,6680384,13,1:2799992-,1,0,0,0,no
bridge.3_F_030,spotba,2799992,2799992,6680384,13,1:2799992-,1,0,0,0,no
bridge.3_F_031,spotba,3496596,3496596,10147679,11,1:3496596-,1,0,0,0,no
bridge.3_F_031,spotba,3496596,3496596,10147679,11,1:3496596-,1,0,0,0,no
bridge.3_F_032,spotba,1952705,1952705,7847852,21,1:1952705-,1,0,0,0,no
bridge.3_F_033,spotba,712131,712131,2125937,33,1:712131-,1,0,0,0,no
bridge.3_F_033,spotba,712131,712131,2125937,33,1:712131-,1,0,0,0,no
bridge.3_F_034,spotba,1133334,1133334,4049599,14,1:1133334-,1,0,0,0,no
bridge.3_F_034,spotba,1133334,1133334,4049599,14,1:1133334-,1,0,0,0,no
bridge.3_F_035,spotba,2133451,2133451,5051899,9,1:2133451-,1,0,0,0,no
bridge.3_F_035,spotba,2133451,2133451,5051899,9,1:2133451-,1,0,0,0,no
bridge.3_F_036,spotba,3609547,3609547,8582447,33,1:3609547-,1,0,0,0,no
bridge.3_F_036,spotba,3609547,3609547,8582447,33,1:3609547-,1,0,0,0,no
bridge.3_F_037,spotba,2837560,2837560,7180572,10,1:2837560-,1,0,0,0,no
bridge.3_F_037,spotba,2837560,2837560,7180572,10,1:2837560-,1,0,0,0,no
bridge.3_F_038,spotba,8558197,8558197,21135396,49,1:8558197-,1,0,0,0,no
bridge.3_F_039,spotba,2168908,2168908,9599503,38,1:2168908-,1,0,0,0,no
bridge.3_F_003,spotba,4522846,4522846,10879370,43,1:4522846-,1,0,0,0,yes
bridge.3_F_040,spotba,1212683,1212683,3165246,24,1:1212683-,1,0,0,0,no
bridge.3_F_041,spotba,1792017,1792017,4291352,18,1:1792017-,1,0,0,0,no
bridge.3_F_042,spotba,2264562,2264562,4917596,12,1:2264562-,1,0,0,0,yes
bridge.3_F_043,spotba,2797378,2797378,9658943,8,1:2797378-,1,0,0,0,no
bridge.3_F_044,spotba,1537305,1537305,3212994,19,1:1537305-,1,0,0,0,no
bridge.3_F_045,spotba,1520803,1520803,6539778,5,1:1520803-,1,0,0,0,no
bridge.3_F_046,spotba,3805478,3805478,12158327,12,1:3805478-,1,0,0,0,no
bridge.3_F_047,spotba,3164790,3164790,7907511,38,1:3164790-,1,0,0,0,yes
bridge.3_F_048,spotba,2120744,2120744,5285976,26,1:2120744-,1,0,0,0,yes
bridge.3_F_049,spotba,3351296,3351296,10406876,17,1:3351296-,1,0,0,0,no
bridge.3_F_004,spotba,2922973,2922973,6663196,15,1:2922973-,1,0,0,0,no
bridge.3_F_050,spotba,2025732,2025732,5918591,13,1:2025732-,1,0,0,0,no
bridge.3_F_051,spotba,3753739,3753739,21693029,25,1:3753739-,1,0,0,0,no
bridge.3_F_052,spotba,2523901,2523901,11195266,12,1:2523901-,1,0,0,0,no
bridge.3_F_053,spotba,2320001,2320001,5769554,5,1:2320001-,1,0,0,0,no
bridge.3_F_054,spotba,1784915,1784915,4380653,16,1:1784915-,1,0,0,0,no
bridge.3_F_055,spotba,4123321,4123321,11801714,24,1:4123321-,1,0,0,0,no
bridge.3_F_056,spotba,1712991,1712991,6452637,15,1:1712991-,1,0,0,0,no
bridge.3_F_057,spotba,1752793,1752793,6570590,5,1:1752793-,1,0,0,0,no
bridge.3_F_058,spotba,3034272,3034272,7315812,16,1:3034272-,1,0,0,0,no
bridge.3_F_059,spotba,1515703,1515703,3644442,6,1:1515703-,1,0,0,0,no
bridge.3_F_005,spotba,1506250,1506250,4077681,32,1:1506250-,1,0,0,0,yes
bridge.3_F_060,spotba,2704479,2704479,10320180,30,1:2704479-,1,0,0,0,yes
bridge.3_F_061,spotba,3164270,3164270,15438423,9,1:3164270-,1,0,0,0,no
bridge.3_F_062,spotba,2392014,2392014,5708966,25,1:2392014-,1,0,0,0,yes
bridge.3_F_063,spotba,3942904,3942904,10899926,20,1:3942904-,1,0,0,0,no
bridge.3_F_064,spotba,510493,510493,1120321,12,1:510493-,1,0,0,0,no
bridge.3_F_065,spotba,1624458,1624458,5225518,8,1:1624458-,1,0,0,0,no
bridge.3_F_066,spotba,1847079,1847079,5181626,6,1:1847079-,1,0,0,0,no
bridge.3_F_067,spotba,2416538,2416538,6012194,17,1:2416538-,1,0,0,0,no
bridge.3_F_068,spotba,3216082,3216082,12076394,9,1:3216082-,1,0,0,0,no
bridge.3_F_069,spotba,2634521,2634521,6460400,7,1:2634521-,1,0,0,0,no
bridge.3_F_006,spotba,3182538,3182538,8302128,18,1:3182538-,1,0,0,0,no
bridge.3_F_070,spotba,5792884,5792884,18122014,17,1:5792884-,1,0,0,0,yes
bridge.3_F_071,spotba,1711213,1711213,5925363,10,1:1711213-,1,0,0,0,no
bridge.3_F_072,spotba,3387340,3387340,8153672,12,1:3387340-,1,0,0,0,no
bridge.3_F_073,spotba,5301544,5301544,13375210,23,1:5301544-,1,0,0,0,yes
bridge.3_F_074,spotba,8072810,8072810,24015076,47,1:8072810-,1,0,0,0,no
